Student_ID,Study_Hours,Attendance,Previous_GPA,Assignments_Completed,Class_Participation,Sleep_Hours,Internet_Usage,Extra_Activities,Stress_Level,Mock_Test_Score,Final_GPA,Performance
2873,6,83,7.56,6,3,6,7,1,5,41,7.02,Good
2874,6,58,6.72,10,8,8,7,1,5,48,7.31,Good
2875,3,72,7.41,4,7,4,2,1,4,51,6.28,Average
2876,6,84,6.99,4,5,8,4,1,9,99,7.1,Good
2877,5,99,8.07,8,4,8,2,1,8,64,7.36,Good
2878,2,56,7.88,5,1,4,7,0,9,96,5.23,Poor
2879,9,64,6.94,5,3,8,5,0,7,75,7.44,Good
2880,8,69,7.73,6,2,8,1,0,7,93,7.58,Good
2881,3,99,8.8,9,8,8,2,0,5,83,7.89,Good
2882,8,74,6.38,10,8,7,6,1,1,89,8.94,Excellent
2883,9,52,6.27,4,5,5,6,0,6,74,7.26,Good
2884,3,95,8.2,8,5,8,4,0,6,61,6.99,Average
2885,3,73,7.2,10,4,4,7,0,4,72,6.76,Average
2886,2,83,4.39,4,1,8,7,0,2,94,5.64,Poor
2887,8,95,8.91,7,1,7,2,1,1,89,8.87,Excellent
2888,1,71,4.17,10,6,7,5,0,3,95,6.06,Average
2889,8,60,8.12,6,4,8,4,1,9,60,7.16,Good
2890,7,97,8.17,10,4,6,2,1,1,94,9.11,Excellent
2891,7,57,9.24,9,3,5,4,0,5,79,7.8,Good
2892,3,88,4.3,10,9,4,6,1,6,90,6.96,Average
2893,1,92,7.28,10,3,4,5,0,9,61,5.86,Poor
2894,4,84,6.35,10,8,4,1,1,1,67,7.74,Good
2895,9,98,5.82,5,2,4,5,1,5,96,8.19,Good
2896,5,95,4.5,4,4,7,1,1,1,43,6.67,Average
2897,1,87,7.09,9,1,5,7,0,2,65,6.16,Average
2898,5,57,6.63,6,5,8,3,0,2,62,6.73,Average
2899,8,86,4.58,5,2,8,6,0,5,87,7.33,Good
2900,8,76,7.37,4,1,6,7,0,4,88,7.6,Good
2901,5,77,8.06,8,1,8,6,1,6,99,7.17,Good
2902,9,89,8.22,6,2,5,6,0,5,62,8.25,Good
2903,1,83,8.98,4,5,8,5,1,2,80,6.5,Average
2904,4,81,6.25,5,9,7,1,1,9,97,6.78,Average
2905,3,64,9.24,5,6,8,3,1,8,47,6.05,Average
2906,2,93,8.76,8,4,4,3,1,9,91,6.66,Average
2907,8,66,5.63,6,3,4,3,1,6,71,7.09,Good
2908,7,82,4.88,6,8,4,7,1,5,90,7.74,Good
2909,9,96,6.39,9,3,4,4,1,5,78,8.58,Excellent
2910,2,95,6.21,4,1,7,5,1,2,83,6.12,Average
2911,4,65,7.17,9,4,7,5,1,4,40,6.48,Average
2912,6,78,7.21,5,5,7,7,1,2,95,7.77,Good
2913,3,58,8.12,5,5,8,6,1,2,69,6.42,Average
2914,8,82,6.8,10,5,4,5,0,8,67,7.98,Good
2915,3,98,4.58,8,8,6,5,1,4,56,6.78,Average
2916,2,78,8.72,8,8,6,4,0,4,62,6.96,Average
2917,3,62,5.7,6,4,4,5,0,7,77,5.61,Poor
2918,6,70,9.34,9,9,5,1,1,4,97,8.64,Excellent
2919,2,70,4.65,5,1,8,7,1,9,63,4.54,Poor
2920,8,54,9.27,10,5,6,3,1,9,61,7.76,Good
2921,1,59,4.5,4,5,7,4,1,3,44,4.7,Poor
2922,7,55,5.27,10,5,5,4,0,6,64,7.03,Good
2923,2,62,4.26,7,8,7,6,0,7,91,5.66,Poor
2924,6,50,7.88,4,9,5,5,1,3,46,7.07,Good
2925,2,69,8.68,8,3,5,3,0,4,93,6.59,Average
2926,2,96,6.39,4,9,8,7,1,1,97,7.2,Good
2927,8,95,9.11,5,8,7,1,1,9,61,8.34,Good
2928,2,57,7.25,9,3,7,7,1,7,98,5.93,Poor
2929,7,59,7.47,10,2,6,3,0,7,83,7.33,Good
2930,3,58,8.65,6,4,4,7,0,9,76,5.91,Poor
2931,8,98,5.63,9,2,4,2,0,6,73,7.93,Good
2932,7,90,5.95,7,4,6,3,1,8,75,7.37,Good
2933,8,52,8.98,6,5,5,1,0,5,88,7.93,Good
2934,7,60,8.96,7,2,6,1,1,8,96,7.38,Good
2935,6,61,9.37,7,8,6,1,1,1,96,8.46,Good
2936,7,59,8.96,5,1,7,4,0,3,79,7.39,Good
2937,5,74,4.7,5,3,6,7,1,4,59,6.16,Average
2938,7,98,8.53,8,7,5,4,1,9,76,8.33,Good
2939,1,98,6.25,8,1,4,2,1,8,56,5.44,Poor
2940,1,74,9.45,7,2,8,3,1,8,91,5.94,Poor
2941,9,60,6.6,9,3,6,5,0,2,43,7.87,Good
2942,5,85,7.05,8,2,6,6,1,7,92,7.06,Good
2943,5,88,6.91,5,2,7,2,1,3,89,7.16,Good
2944,3,75,5.77,8,6,7,7,1,6,57,6.18,Average
2945,5,63,4.41,7,7,6,5,0,4,67,6.56,Average
2946,3,88,8.93,10,6,6,7,1,6,89,7.56,Good
2947,9,89,8.41,6,6,5,5,1,4,55,8.71,Excellent
2948,9,50,4.77,9,9,4,2,0,3,82,8.18,Good
2949,6,53,8.27,9,8,4,3,1,2,47,7.7,Good
2950,1,79,7.44,4,8,8,6,0,4,83,6.25,Average
2951,7,61,6.25,8,6,4,5,1,2,57,7.56,Good
2952,7,84,5.4,9,5,8,4,0,7,93,7.71,Good
2953,4,62,8.73,10,9,7,4,1,1,89,8.09,Good
2954,8,80,7.85,10,2,8,2,0,1,68,8.55,Excellent
2955,6,87,7.01,5,7,8,6,0,5,79,7.65,Good
2956,4,92,7.35,6,6,4,6,1,7,55,6.8,Average
2957,4,72,4.5,5,7,6,7,1,1,69,6.57,Average
2958,2,53,6.61,8,4,7,5,0,4,88,5.92,Poor
2959,2,65,5.07,7,9,5,2,1,5,73,6.0,Average
2960,4,56,5.15,10,7,8,6,1,2,69,6.78,Average
2961,5,71,7.64,10,2,8,6,0,7,60,6.79,Average
2962,8,78,9.01,4,4,8,4,0,4,61,7.99,Good
2963,6,60,6.22,4,5,6,2,1,8,86,6.45,Average
2964,4,82,5.14,10,2,5,5,1,1,64,6.85,Average
2965,7,78,7.57,6,8,4,5,1,1,61,8.29,Good
2966,8,88,8.79,9,1,7,4,1,1,95,8.96,Excellent
2967,2,61,8.12,9,3,6,7,0,4,67,6.17,Average
2968,7,56,8.78,10,1,5,1,0,1,78,7.97,Good
2969,2,88,6.95,9,5,7,1,0,5,72,6.61,Average
2970,2,91,8.14,4,8,4,6,0,6,41,6.31,Average
2971,8,97,4.77,7,7,7,3,1,7,43,7.65,Good
2972,2,75,5.92,9,9,8,4,0,8,55,6.09,Average
2973,9,89,6.14,5,2,8,3,0,8,51,7.35,Good
2974,1,58,6.81,10,8,6,6,1,2,56,6.23,Average
2975,9,90,9.11,9,8,7,7,1,4,95,9.75,Excellent
2976,1,83,8.81,7,6,8,4,0,7,75,6.32,Average
2977,2,94,4.74,10,3,6,5,1,9,55,5.64,Poor
2978,6,62,4.95,6,2,6,7,0,9,78,5.97,Poor
2979,6,85,5.97,6,8,6,4,1,3,62,7.64,Good
2980,1,74,5.6,4,6,4,2,1,7,47,4.95,Poor
2981,7,73,7.38,7,4,8,3,0,4,96,7.91,Good
2982,8,93,8.97,5,5,8,4,1,9,48,7.85,Good
2983,2,66,9.29,7,5,5,3,0,7,53,6.06,Average
2984,8,51,7.59,5,9,4,7,0,6,94,7.89,Good
2985,9,62,8.61,5,9,8,6,0,9,48,7.86,Good
2986,6,80,6.89,7,8,8,4,1,7,86,7.66,Good
2987,5,78,5.15,10,8,5,1,0,8,92,7.24,Good
2988,9,99,6.89,8,2,7,3,0,5,65,8.41,Good
2989,9,77,7.05,7,3,7,5,0,4,75,8.21,Good
2990,1,76,8.08,10,8,4,5,0,1,42,6.8,Average
2991,3,64,5.21,5,5,6,4,0,8,93,5.62,Poor
2992,9,80,6.03,10,7,5,5,0,6,49,8.3,Good
2993,2,89,6.0,10,8,5,7,1,4,98,7.19,Good
2994,4,64,9.28,9,6,8,5,0,3,64,7.4,Good
2995,4,82,6.44,6,5,8,3,1,5,43,6.41,Average
2996,2,69,8.15,6,8,5,7,1,4,69,6.54,Average
2997,3,91,8.13,4,1,6,4,0,7,89,6.29,Average
2998,3,61,5.46,6,1,7,3,1,6,50,5.09,Poor
2999,1,86,7.15,8,1,4,4,1,3,90,6.2,Average
3000,6,58,8.92,5,3,7,5,0,1,58,7.25,Good
3001,8,72,6.61,7,6,4,7,1,7,89,7.87,Good
3002,3,57,9.2,7,6,6,4,0,5,52,6.45,Average
3003,5,81,5.18,8,5,5,6,1,1,96,7.54,Good
3004,1,97,4.41,6,7,6,4,0,1,75,6.32,Average
3005,7,63,8.9,5,5,5,2,1,6,42,7.19,Good
3006,1,76,8.66,6,2,8,4,0,4,87,6.08,Average
3007,9,74,9.46,10,4,4,2,0,8,53,8.41,Good
3008,8,62,7.74,4,1,8,3,1,2,49,7.21,Good
3009,7,70,9.15,6,7,5,2,0,4,77,8.21,Good
3010,7,94,8.55,4,4,4,7,0,8,79,7.7,Good
3011,5,80,8.64,7,4,4,3,1,8,66,7.02,Good
3012,5,86,7.13,5,4,8,4,0,5,63,6.91,Average
3013,5,97,6.1,9,3,4,3,0,3,55,7.34,Good
3014,1,92,9.14,10,8,5,5,1,4,49,7.09,Good
3015,8,54,6.38,4,4,5,6,1,3,93,7.41,Good
3016,1,62,6.96,6,8,8,4,1,2,92,6.3,Average
3017,4,77,6.45,10,9,6,7,1,4,66,7.42,Good
3018,9,92,7.11,6,1,5,2,1,9,46,7.45,Good
3019,9,74,6.59,10,4,5,6,1,6,90,8.4,Good
3020,5,84,4.26,7,6,4,1,0,4,67,6.84,Average
3021,4,96,8.85,8,8,4,6,1,1,65,8.25,Good
3022,3,88,6.44,10,6,5,4,1,7,57,6.66,Average
3023,3,56,7.24,9,6,8,7,1,2,52,6.53,Average
3024,5,87,4.77,8,4,6,7,0,6,47,6.51,Average
3025,1,81,4.02,6,9,4,6,0,1,66,6.04,Average
3026,5,52,5.35,8,7,4,6,0,7,99,6.64,Average
3027,6,94,7.88,10,6,6,5,1,4,53,8.2,Good
3028,7,88,4.55,9,1,4,3,0,3,80,7.49,Good
3029,9,86,9.0,9,2,8,6,0,7,83,8.65,Excellent
3030,3,99,5.18,5,6,4,2,0,3,45,6.41,Average
3031,2,71,5.13,8,1,4,7,0,8,59,5.01,Poor
3032,3,57,5.0,5,5,5,2,1,4,93,5.83,Poor
3033,9,66,4.08,6,1,8,5,1,3,67,7.14,Good
3034,7,76,8.24,6,3,8,6,1,7,62,7.32,Good
3035,9,82,8.81,6,7,5,6,1,7,51,8.42,Good
3036,2,95,7.38,7,5,7,5,1,9,63,6.16,Average
3037,5,66,5.04,8,1,6,4,1,7,90,6.18,Average
3038,4,91,5.57,4,1,8,1,0,6,83,6.12,Average
3039,2,61,6.62,9,8,7,1,1,3,61,6.4,Average
3040,9,97,9.25,4,9,6,3,1,4,65,9.23,Excellent
3041,9,95,5.36,6,7,8,2,1,8,61,8.0,Good
3042,6,76,8.02,10,3,4,4,1,6,97,7.81,Good
3043,6,97,6.42,10,6,8,2,1,9,46,7.41,Good
3044,8,57,5.64,8,3,6,4,0,8,54,6.75,Average
3045,6,72,6.51,10,4,7,5,0,8,87,7.24,Good
3046,1,91,4.39,5,4,4,3,0,7,69,5.16,Poor
3047,4,98,8.39,4,3,6,5,0,1,43,7.1,Good
3048,7,78,5.34,10,6,6,2,0,5,45,7.5,Good
3049,2,99,7.99,6,5,8,7,1,7,87,6.69,Average
3050,9,69,4.38,4,9,5,3,0,9,86,7.44,Good
3051,8,65,9.25,4,9,5,6,0,4,41,8.07,Good
3052,8,66,5.06,9,3,4,7,1,8,70,7.07,Good
3053,7,65,8.86,4,9,6,4,0,1,63,8.21,Good
3054,4,68,8.45,6,3,7,4,0,4,74,6.73,Average
3055,2,57,9.32,9,4,4,3,1,4,86,6.61,Average
3056,3,87,6.63,6,1,4,5,1,2,70,6.41,Average
3057,6,87,8.0,7,5,8,3,1,3,64,7.9,Good
3058,5,78,6.04,10,9,7,5,0,3,47,7.56,Good
3059,8,90,5.01,7,2,6,3,0,9,51,6.95,Average
3060,6,85,6.44,10,4,6,5,0,7,93,7.64,Good
3061,6,75,4.91,7,2,6,1,1,2,97,7.18,Good
3062,1,80,9.4,4,8,4,3,0,9,41,5.75,Poor
3063,4,93,4.53,8,9,8,5,0,8,54,6.65,Average
3064,5,61,7.24,6,3,4,6,0,6,79,6.5,Average
3065,3,66,7.45,7,9,5,2,0,6,98,6.93,Average
3066,9,64,6.96,8,6,5,7,1,2,71,8.49,Good
3067,1,58,7.64,7,6,6,7,1,3,93,6.17,Average
3068,6,88,4.64,10,7,8,7,1,6,50,7.32,Good
3069,6,91,7.05,7,5,6,2,1,3,56,7.71,Good
3070,5,97,5.58,8,6,6,3,0,7,93,7.41,Good
3071,5,61,9.17,7,1,4,3,1,5,60,6.7,Average
3072,5,81,8.19,4,3,6,4,0,4,61,6.9,Average
3073,6,74,9.35,4,9,6,5,1,8,72,7.59,Good
3074,8,88,4.21,9,5,8,3,1,2,91,8.32,Good
3075,2,67,5.57,4,5,8,2,0,3,94,5.85,Poor
3076,6,64,5.07,5,8,8,2,0,4,68,6.91,Average
3077,1,81,4.06,9,2,6,7,1,6,54,5.05,Poor
3078,4,55,5.33,7,7,8,2,0,5,60,6.12,Average
3079,3,93,7.73,5,9,8,5,1,5,93,7.36,Good
3080,9,92,5.27,6,7,7,1,0,7,41,7.82,Good
3081,3,84,6.8,8,5,7,3,1,8,95,6.63,Average
3082,6,83,8.88,6,6,5,7,1,6,81,7.86,Good
3083,1,87,7.82,5,4,4,1,1,3,91,6.36,Average
3084,6,54,6.17,4,7,4,5,1,4,77,6.82,Average
3085,4,67,6.05,10,1,8,7,0,1,42,6.42,Average
3086,8,65,6.51,7,4,5,6,0,5,64,7.47,Good
3087,9,57,4.97,9,3,5,3,1,8,52,6.99,Average
3088,4,74,7.49,10,4,7,4,1,3,63,7.14,Good
3089,6,81,6.0,10,1,5,3,1,4,70,7.25,Good
3090,1,75,8.69,7,2,6,3,0,4,54,5.84,Poor
3091,4,71,8.16,4,9,8,3,1,6,45,6.64,Average
3092,7,80,7.36,7,7,6,7,0,9,80,7.69,Good
3093,1,92,6.0,8,6,4,7,0,3,49,6.18,Average
3094,8,59,5.15,10,2,7,3,1,4,48,7.12,Good
3095,6,61,8.27,8,1,6,6,0,6,89,7.1,Good
3096,5,77,6.68,8,2,8,3,1,6,80,6.81,Average
3097,9,55,5.24,6,7,6,5,1,7,95,7.62,Good
3098,2,69,5.07,4,2,6,3,0,1,89,5.65,Poor
3099,5,54,4.91,8,3,5,6,0,9,80,5.82,Poor
3100,6,72,8.27,5,8,7,5,1,2,44,7.66,Good
3101,7,58,5.26,8,7,4,3,0,4,84,7.48,Good
3102,5,78,6.9,9,9,8,3,0,3,83,7.98,Good
3103,9,65,6.48,6,4,8,5,0,3,80,8.01,Good
3104,1,95,7.19,5,7,4,3,1,5,58,6.17,Average
3105,7,71,8.82,10,1,8,6,1,7,59,7.5,Good
3106,7,57,8.77,4,2,5,7,0,7,72,6.85,Average
3107,4,69,6.48,4,7,6,2,1,7,82,6.34,Average
3108,9,63,4.08,9,2,5,3,1,3,76,7.56,Good
3109,5,88,6.35,10,6,5,4,0,9,70,7.16,Good
3110,4,86,7.33,8,9,5,5,0,6,78,7.49,Good
3111,7,99,7.07,5,5,4,6,0,8,52,7.44,Good
3112,4,83,7.58,9,7,7,3,1,1,94,8.03,Good
3113,3,60,4.85,5,1,4,3,1,4,77,5.31,Poor
3114,9,89,7.56,8,8,4,5,0,7,84,8.93,Excellent
3115,8,82,5.0,10,9,5,1,1,9,45,7.71,Good
3116,1,80,8.13,8,5,7,6,1,3,86,6.63,Average
3117,7,93,5.86,7,6,4,6,1,6,47,7.53,Good
3118,9,83,7.9,7,8,7,2,0,8,82,8.66,Excellent
3119,8,99,4.26,8,4,5,7,1,3,49,7.84,Good
3120,8,56,6.24,6,2,4,7,1,6,80,7.0,Good
3121,6,98,7.88,9,8,7,2,0,9,43,7.79,Good
3122,4,72,5.25,7,2,8,3,1,9,53,5.49,Poor
3123,8,95,8.37,8,5,4,5,1,6,43,8.31,Good
3124,3,56,7.47,5,6,4,4,0,5,63,6.0,Average
3125,9,74,7.23,9,5,4,3,1,1,86,8.98,Excellent
3126,2,52,5.94,10,6,7,2,0,3,60,5.98,Poor
3127,2,87,6.65,7,6,6,3,1,3,49,6.41,Average
3128,7,69,7.29,10,3,4,5,1,4,85,7.9,Good
3129,4,83,6.6,6,3,8,6,0,5,64,6.47,Average
3130,8,98,7.84,9,9,8,6,0,8,45,8.58,Excellent
3131,9,93,6.39,9,3,5,6,0,9,55,7.9,Good
3132,7,93,5.11,4,3,6,6,1,7,96,7.17,Good
3133,5,79,5.18,5,2,6,7,1,6,83,6.3,Average
3134,8,66,4.03,6,7,7,4,0,3,67,7.42,Good
3135,4,59,5.66,6,4,5,1,0,9,75,5.62,Poor
3136,2,84,8.12,10,1,7,7,0,1,72,6.86,Average
3137,6,69,8.37,6,6,5,4,1,9,69,7.08,Good
3138,9,67,5.11,5,5,6,3,1,3,75,7.73,Good
3139,1,94,9.27,6,2,7,2,0,9,64,5.83,Poor
3140,7,93,6.76,4,6,5,5,1,1,52,7.95,Good
3141,9,76,9.04,7,1,6,3,1,8,78,8.02,Good
3142,9,98,7.89,5,3,6,1,1,6,54,8.19,Good
3143,3,85,7.97,6,4,4,5,0,9,77,6.31,Average
3144,5,72,4.47,8,3,7,5,1,4,69,6.47,Average
3145,8,81,5.21,7,6,4,5,0,5,53,7.61,Good
3146,8,59,4.05,10,4,6,3,0,6,89,7.31,Good
3147,4,60,7.94,9,1,7,1,0,9,43,5.78,Poor
3148,1,87,5.89,5,5,7,3,0,6,40,5.29,Poor
3149,1,55,8.33,8,5,8,5,0,9,42,5.16,Poor
3150,4,90,5.86,9,9,5,5,0,2,84,7.83,Good
3151,6,96,8.51,8,8,8,7,1,4,89,8.71,Excellent
3152,8,83,4.72,6,8,8,2,0,3,75,8.07,Good
3153,6,85,4.95,5,5,6,4,1,4,43,6.76,Average
3154,9,86,5.87,10,8,5,3,1,1,82,9.3,Excellent
3155,9,66,6.25,6,7,8,1,1,2,53,8.11,Good
3156,2,89,5.92,9,1,8,7,1,4,64,6.06,Average
3157,1,89,8.2,10,7,7,5,0,4,78,7.03,Good
3158,2,61,4.53,4,8,6,3,1,5,42,5.12,Poor
3159,5,70,5.93,8,3,8,4,0,9,46,6.0,Average
3160,4,89,8.6,4,9,5,3,0,1,47,7.59,Good
3161,4,68,4.37,9,8,4,4,1,8,83,6.41,Average
3162,9,52,9.18,6,2,4,3,0,3,46,7.76,Good
3163,8,67,9.42,10,6,6,2,1,9,95,8.48,Good
3164,6,68,4.49,10,4,4,3,0,8,87,6.77,Average
3165,1,96,5.6,10,3,7,7,0,8,64,5.74,Poor
3166,2,55,6.05,7,6,7,6,0,9,56,5.14,Poor
3167,6,65,8.27,8,9,5,2,1,4,65,7.92,Good
3168,2,57,7.28,7,2,6,4,1,5,93,5.79,Poor
3169,5,97,7.54,5,5,6,5,0,7,43,6.91,Average
3170,5,67,8.17,8,6,4,5,0,2,88,7.77,Good
3171,6,97,4.65,4,4,8,3,1,7,57,6.58,Average
3172,6,92,8.58,7,7,8,1,0,3,97,8.63,Excellent
3173,6,88,7.88,9,2,8,3,1,6,43,7.3,Good
3174,2,98,7.18,5,7,5,2,1,6,56,6.4,Average
3175,3,98,8.89,8,2,6,2,1,6,86,7.13,Good
3176,6,61,7.85,10,1,4,4,1,2,93,7.64,Good
3177,8,94,5.11,9,5,5,3,0,9,56,7.59,Good
3178,1,59,6.36,5,2,7,4,1,8,84,4.77,Poor
3179,1,56,6.72,4,8,7,1,1,7,64,5.18,Poor
3180,2,95,4.3,10,8,7,5,1,9,97,6.48,Average
3181,6,50,9.25,9,1,6,5,1,4,42,6.91,Average
3182,9,98,4.71,8,4,7,3,0,2,51,8.32,Good
3183,4,85,7.84,5,9,8,4,1,4,66,7.36,Good
3184,3,70,6.78,6,5,7,4,0,3,56,6.27,Average
3185,8,86,4.14,8,6,5,1,1,2,93,8.29,Good
3186,9,73,9.09,8,3,7,4,1,2,61,8.69,Excellent
3187,5,74,8.69,10,5,8,6,0,8,78,7.42,Good
3188,9,56,6.88,8,1,7,6,1,5,78,7.6,Good
3189,2,91,5.26,10,8,4,2,0,6,97,6.88,Average
3190,3,66,4.67,8,6,8,6,1,8,82,5.83,Poor
3191,7,78,6.0,6,2,6,6,0,7,87,7.06,Good
3192,7,79,5.4,9,4,7,2,0,7,75,7.34,Good
3193,6,56,6.79,9,4,5,6,0,7,55,6.67,Average
3194,6,82,9.32,9,9,7,6,0,7,76,8.37,Good
3195,2,56,7.16,4,9,5,2,0,8,90,5.81,Poor
3196,6,73,8.89,6,5,4,3,1,1,93,8.18,Good
3197,4,60,7.58,6,3,6,7,0,3,68,6.44,Average
3198,3,58,6.61,5,1,8,2,0,1,53,5.67,Poor
3199,2,61,8.7,7,6,8,2,1,8,46,5.78,Poor
3200,1,84,6.59,9,8,6,6,0,2,80,6.84,Average
3201,5,53,8.78,7,1,4,5,1,7,96,6.62,Average
3202,2,85,5.6,5,1,4,7,1,6,67,5.36,Poor
3203,2,77,4.71,6,7,7,6,0,1,52,6.06,Average
3204,7,62,8.7,5,7,4,3,0,6,55,7.46,Good
3205,8,72,7.23,8,2,7,2,0,9,60,7.22,Good
3206,8,68,8.89,5,3,5,1,0,3,43,7.69,Good
3207,4,91,9.16,5,2,6,2,0,7,78,6.87,Average
3208,1,86,4.29,10,6,5,7,0,4,74,6.07,Average
3209,7,88,6.76,8,8,5,3,1,1,91,8.82,Excellent
3210,1,73,6.06,10,8,5,7,1,7,54,5.87,Poor
3211,4,65,7.44,7,1,5,4,1,1,96,6.89,Average
3212,8,82,8.36,8,9,8,7,1,4,92,9.12,Excellent
3213,2,61,5.54,4,8,4,6,0,9,65,5.15,Poor
3214,6,83,7.06,5,9,6,5,0,5,85,7.84,Good
3215,6,56,7.9,5,9,6,5,1,7,46,6.9,Average
3216,9,60,4.74,10,6,5,6,0,7,57,7.54,Good
3217,5,80,8.48,7,3,6,6,0,3,64,7.36,Good
3218,4,78,7.33,10,1,7,3,1,8,76,6.53,Average
3219,5,62,9.22,6,8,6,2,1,1,60,7.7,Good
3220,5,80,5.87,8,3,5,1,1,4,91,7.12,Good
3221,8,51,4.59,6,7,6,2,1,4,47,6.94,Average
3222,8,88,6.79,4,6,4,2,0,2,98,8.5,Excellent
3223,2,64,4.47,8,3,5,1,1,6,59,5.14,Poor
3224,7,60,9.33,4,6,8,5,0,1,57,7.85,Good
3225,8,83,4.21,4,3,4,2,1,3,92,7.45,Good
3226,6,88,8.14,4,9,6,4,1,9,58,7.39,Good
3227,5,53,6.89,9,1,8,4,1,6,91,6.49,Average
3228,9,60,6.03,8,8,4,3,0,2,42,8.14,Good
3229,3,78,4.36,8,5,7,3,0,9,94,5.93,Poor
3230,4,51,7.42,9,4,4,7,0,2,77,6.81,Average
3231,9,65,7.22,7,1,8,1,0,7,57,7.34,Good
3232,6,88,5.54,9,9,7,1,1,1,66,8.24,Good
3233,8,62,9.01,5,9,6,3,1,5,54,8.09,Good
3234,7,86,5.67,6,5,5,6,1,7,85,7.43,Good
3235,2,66,6.47,6,9,6,2,1,3,95,6.61,Average
3236,3,70,6.99,4,9,5,6,0,4,60,6.44,Average
3237,1,93,4.55,8,7,5,5,1,5,61,5.94,Poor
3238,9,68,9.13,8,8,8,4,1,3,47,8.85,Excellent
3239,7,56,6.06,4,1,7,1,1,6,50,6.09,Average
3240,1,87,4.44,5,4,7,3,0,3,82,5.61,Poor
3241,3,57,6.13,6,4,4,4,0,8,51,5.25,Poor
3242,4,62,7.3,9,9,6,6,0,7,87,7.1,Good
3243,4,86,6.83,7,3,8,1,1,1,78,7.2,Good
3244,5,51,7.82,10,1,6,1,0,2,66,6.88,Average
3245,3,90,4.31,5,5,4,7,0,4,74,6.15,Average
3246,3,60,5.56,8,7,4,2,1,5,41,5.88,Poor
3247,1,73,8.51,10,4,8,1,0,4,74,6.45,Average
3248,7,55,4.44,4,9,4,5,1,4,70,6.92,Average
3249,1,75,8.71,6,6,8,1,1,9,47,5.58,Poor
3250,2,56,4.51,10,6,4,5,0,4,59,5.67,Poor
3251,4,88,8.59,4,3,7,6,1,4,47,6.69,Average
3252,4,68,5.98,8,5,8,7,1,4,43,6.33,Average
3253,5,55,7.37,4,6,7,2,1,2,70,6.81,Average
3254,2,92,4.84,9,4,7,7,1,8,94,6.1,Average
3255,4,78,4.36,10,3,8,5,0,4,71,6.49,Average
3256,1,92,5.19,10,5,6,6,1,5,52,5.95,Poor
3257,2,88,4.7,6,7,5,4,0,8,61,5.67,Poor
3258,1,51,5.72,4,6,4,7,1,4,65,4.99,Poor
3259,4,68,6.83,6,2,4,7,1,5,56,6.04,Average
3260,4,53,7.24,10,1,6,1,1,5,68,6.24,Average
3261,7,55,8.34,4,5,5,7,1,6,66,7.06,Good
3262,9,98,7.61,4,5,6,3,1,7,95,8.54,Excellent
3263,9,86,7.35,6,6,5,3,1,3,61,8.6,Excellent
3264,5,77,6.26,9,3,8,5,1,3,57,7.0,Good
3265,1,79,6.61,4,1,8,2,0,9,44,4.53,Poor
3266,1,56,6.28,9,4,7,5,0,1,51,5.65,Poor
3267,6,58,8.63,5,4,7,7,0,8,41,6.44,Average
3268,2,74,5.27,7,2,8,7,1,3,81,5.8,Poor
3269,8,82,4.03,5,8,7,6,0,5,46,7.33,Good
3270,9,50,7.58,7,6,8,7,1,3,86,8.28,Good
3271,4,55,5.11,5,3,6,6,0,1,98,6.25,Average
3272,5,67,8.9,7,1,4,7,0,5,65,6.81,Average
3273,8,59,8.72,4,3,8,7,1,8,93,7.38,Good
3274,3,77,4.42,6,8,8,5,1,5,78,6.25,Average
3275,5,60,4.59,6,4,8,5,1,4,54,6.01,Average
3276,3,82,6.72,8,3,7,4,1,9,87,6.21,Average
3277,3,50,7.35,7,4,7,6,1,1,93,6.54,Average
3278,3,62,5.51,8,4,7,4,0,5,97,6.16,Average
3279,7,86,7.94,9,2,7,5,1,1,72,8.34,Good
3280,7,69,7.27,9,4,6,2,1,6,86,7.71,Good
3281,7,50,5.79,8,9,8,1,1,9,42,6.72,Average
3282,8,52,4.14,7,4,6,6,0,2,81,7.21,Good
3283,5,67,8.13,6,1,7,3,1,4,87,6.87,Average
3284,5,90,5.18,7,1,6,4,0,8,41,6.0,Average
3285,4,63,8.59,9,1,8,6,0,3,56,6.68,Average
3286,7,80,6.31,4,5,8,1,0,7,40,6.8,Average
3287,4,76,7.17,8,6,7,4,0,7,75,6.84,Average
3288,2,66,8.8,8,6,8,6,1,2,82,6.94,Average
3289,4,95,8.75,9,6,6,4,1,4,56,7.73,Good
3290,8,78,6.04,7,9,5,4,1,1,41,8.29,Good
3291,9,85,5.15,8,1,8,5,1,8,72,7.48,Good
3292,3,86,8.26,6,6,6,7,0,9,68,6.5,Average
3293,7,75,6.38,8,8,6,5,0,1,99,8.57,Excellent
3294,9,66,5.06,7,8,6,4,1,7,99,8.04,Good
3295,4,71,8.97,9,3,8,4,1,1,45,7.2,Good
3296,3,74,5.09,6,5,5,7,1,1,82,6.46,Average
3297,5,51,4.14,6,4,7,3,0,9,75,5.46,Poor
3298,1,71,4.11,8,1,7,1,0,6,63,4.75,Poor
3299,3,54,7.42,7,9,8,7,0,1,50,6.7,Average
3300,8,53,7.64,8,5,8,1,1,7,44,7.26,Good
3301,8,85,5.71,10,2,4,2,0,3,69,8.05,Good
3302,4,55,5.76,4,2,5,7,0,4,49,5.41,Poor
